roster_date,RFP_Key,rfp_type_random,rfp_name_random,rfp_location,Name,Address,city,State,Zip,Phone,rfp_primary,program_flag,program_date,active_quarters,base_active_quarters,sap,location_enddate,location_startdate,eligibility_enddate,eligibility_startdate,startdate,enddate
10/2/2024,SCG412301,Lease Franchise,ADO,34209,Jones Inc,12270 Moore Spurs,Lewiston,Arizona,6734,(405)279-8373x506,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG261250,Lease Franchise,ADO,34209,"Davis, Davis and Schmitt",217 Herrera Dale,Lewiston,Kansas,50316,351.562.1549,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG454595,Lease Franchise,ADO,34209,Hicks-Atkinson,2721 Jennifer Mews Apt. 437,Lewiston,Rhode Island,50223,358-293-1191x09713,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG894329,Lease Franchise,ADO,34209,Cook-Hoffman,165 Sean Passage,Lewiston,Maryland,65358,+1-978-957-1129x21769,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG116734,Lease Franchise,ADO,34209,Garner LLC,49291 Cristina Club,Lewiston,Massachusetts,78305,+1-295-534-0741x274,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG569337,Lease Franchise,ADO,34209,Reed and Sons,94190 Miller Passage Suite 922,Lewiston,Arkansas,24519,+1-852-944-4128x791,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG178986,Lease Franchise,ADO,34209,Torres Group,27558 Evans Valleys Apt. 783,Lewiston,Rhode Island,4203,572-546-1961x948,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG126947,Lease Franchise,ADO,34209,"Ray, Becker and Watkins",47064 Brittany Ports,Lewiston,Illinois,35704,227-891-2369x43730,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG466100,Lease Franchise,ADO,34209,Nichols and Sons,758 Michelle Hill,Lewiston,Arizona,21177,+1-507-742-7379x8041,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG115816,Lease Franchise,ADO,34209,"Weber, Rogers and Zamora",992 Mccoy Court Apt. 855,Lewiston,Rhode Island,79218,643-327-9386x0901,1,,,,3,34209,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG427560,GPO,myAPP,40371,"Jacobs, Zuniga and Barnes",305 Robert Orchard Apt. 612,Rogersville,Tennessee,5839,525.308.5390x900,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG873090,GPO,myAPP,40371,"Hunt, Doyle and Martin",4959 Jenkins Overpass Apt. 987,Rogersville,Delaware,74093,568-248-6808,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG854609,GPO,myAPP,40371,"Craig, Wells and Bishop",9075 Harper Village,Rogersville,Louisiana,14005,894.250.0283x044,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG477791,GPO,myAPP,40371,"Burnett, Conley and Sandoval",46726 Lewis Court Apt. 726,Rogersville,Arkansas,70361,+1-894-965-0081x43394,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG762856,GPO,myAPP,40371,Smith and Sons,02723 Mark Vista,Rogersville,Nebraska,26083,-6352,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG733380,GPO,myAPP,40371,Bennett-Faulkner,1246 Mark Walk,Rogersville,Texas,41917,001-240-331-9102x1154,1,,,,3,40371,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG266836,ACUALL,HEA,38066,"Hanson, Browning and Rowe",0957 Conner Route Apt. 060,Woodhaven,New Jersey,82777,-8921,1,,,,3,38066,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG018595,ACUALL,HEA,38066,Tran PLC,95515 Natasha Village Suite 979,Woodhaven,Colorado,12985,791-218-6750x6385,1,,,,3,38066,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG243080,ACUALL,HEA,38066,Burke-Salinas,408 Victor Motorway Suite 757,Woodhaven,Missouri,97233,001-574-443-6602,1,,,,3,38066,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG270913,Lease Franchise,myAPP,33797,Cochran Ltd,6222 Natalie Spurs,Brooksville,Wyoming,47232,+1-242-471-1804x400,0,,,,3,33797,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG938245,Lease Franchise,myAPP,33797,Pope Ltd,164 Jacob Pines Suite 589,Brooksville,Florida,62274,001-539-815-3249x2415,0,,,,3,33797,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,PE,myAPP,47647,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,,,,3,47647,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,PE,myAPP,47647,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,,,,3,47647,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG800740,myAPP,ACUITY,25926,"Taylor, Patel and Montgomery",609 Sosa Gateway Suite 255,Westborough,Mississippi,55470,001-331-384-5309,1,,,,3,25926,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,ACUALL,myAPP,24739,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,,,,3,24739,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG705553,GPO,myAPP,32773,Simmons-Reid,879 Samantha Forges,Monroeville,Nebraska,36595,3757512846,1,,,,3,32773,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG244878,myAPP,ADO,32927,"Martinez, Turner and Donaldson",4895 Scott Port,Johnstown,Wyoming,24411,(542)593-0536x48461,1,Preferred,7/10/2020,7,3,32927,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG994396,GPO,myAPP,8004,"Mcgrath, Arroyo and Ball",28117 Emily Lane Apt. 243,Roseville,Texas,41049,001-861-869-7735,0,,,,1,8004,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG407108,GPO,myAPP,8004,Fernandez Inc,68902 Thomas Club Apt. 762,Roseville,California,34200,406-641-5922,0,,,,1,8004,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG284187,GPO,MED,43871,"Hill, Hardy and Bird",73463 Oneill Terrace Apt. 913,Burnsville,North Dakota,98419,4682399137,0,,,,3,43871,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG179287,GPO,MED,43871,Pacheco and Sons,6291 Long Islands Suite 937,Burnsville,Arkansas,18449,890-276-6117x6120,0,,,,3,43871,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG317385,ACUALL,KEPLR,35756,Sanchez and Sons,8401 Heather Land,Saraland,Arizona,64833,8445290920,1,,,,3,35756,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG932066,ACUALL,KEPLR,35756,"Hopkins, White and Saunders",884 Frazier Greens Suite 105,Saraland,California,65689,(626)978-1178,1,,,,3,35756,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG852645,ACUALL,KEPLR,35756,"Dawson, Burch and Mcguire",8987 David Shores Apt. 886,Saraland,Arizona,48530,(492)533-4324,1,,,,3,35756,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG705553,GPO,myAPP,20833,Simmons-Reid,879 Samantha Forges,Monroeville,Nebraska,36595,3757512846,1,,,,3,20833,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG284187,GPO,PECAA,52210,"Hill, Hardy and Bird",73463 Oneill Terrace Apt. 913,Burnsville,North Dakota,98419,4682399137,0,,,,3,52210,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG179287,GPO,PECAA,52210,Pacheco and Sons,6291 Long Islands Suite 937,Burnsville,Arkansas,18449,890-276-6117x6120,0,,,,3,52210,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG994396,PE,myAPP,25182,"Mcgrath, Arroyo and Ball",28117 Emily Lane Apt. 243,Roseville,Texas,41049,001-861-869-7735,1,Preferred,6/17/2020,7,3,25182,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG407108,PE,myAPP,25182,Fernandez Inc,68902 Thomas Club Apt. 762,Roseville,California,34200,406-641-5922,1,Preferred,6/17/2020,7,3,25182,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG746530,PE,ADO,21019,Gutierrez Inc,1184 Carr Port,Allentown,Florida,96960,2305017658,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG101268,PE,ADO,21019,Ramirez-Clarke,4692 Morgan Heights Suite 484,Allentown,Indiana,94598,001-848-384-5965x25730,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG055762,PE,ADO,21019,Morales-Steele,947 Andre Mill Suite 265,Allentown,Indiana,92426,699-290-0122,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG445897,PE,ADO,21019,Reynolds and Sons,23626 Greene Forge Suite 602,Allentown,Mississippi,16905,958-961-5405,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG502915,PE,ADO,21019,Mccarthy Ltd,224 Bell Shore,Allentown,Pennsylvania,13342,279.341.2534x923,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG996543,PE,ADO,21019,"Brown, Stanton and Johnson",3273 Hansen Throughway Apt. 927,Allentown,Maryland,55585,976.206.7302x2462,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG083547,PE,ADO,21019,Thomas-Estrada,125 Mendoza Cliff,Allentown,Connecticut,71337,(403)254-6191x1326,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG332209,PE,ADO,21019,"Oconnor, Taylor and Weaver",49593 Michael Trafficway,Allentown,Illinois,53177,260-685-7418,1,,,,3,21019,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG182361,myAPP,MVP,51460,"Holland, Oconnor and Torres",3254 Paula Squares Suite 440,Crossville,Washington,90018,+1-770-707-0416x6193,0,Preferred,7/9/2020,7,3,51460,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG435334,myAPP,MVP,51460,"Price, Hampton and Carroll",59700 Munoz Center,Crossville,North Dakota,17155,001-287-423-0238,0,Preferred,7/9/2020,7,3,51460,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG404974,ACUALL,myAPP,33869,"Taylor, Williams and Leon",479 Joseph Land Suite 705,Lake Charles,Idaho,46386,001-553-568-5127x826,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG644339,ACUALL,myAPP,33869,"Moreno, Huff and Howell",1116 Roberts Creek Apt. 866,Lake Charles,South Dakota,71938,695-515-3291,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG905489,ACUALL,myAPP,33869,Waters-Stevens,315 Hill Knolls Suite 003,Lake Charles,Nevada,46321,001-381-283-4795,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG416511,ACUALL,myAPP,33869,"Cox, Reed and Baker",63666 Hanson Locks,Lake Charles,Oklahoma,7396,847.439.1656,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG834941,ACUALL,myAPP,33869,Ali-Collins,64340 Jasmine Mission,Lake Charles,Michigan,17477,759-866-0065x170,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG006178,ACUALL,myAPP,33869,"Green, Stewart and Maynard",301 Henry Manor Suite 552,Lake Charles,New Mexico,53203,407-682-5242x5731,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG150005,ACUALL,myAPP,33869,"Perry, Russell and Thompson",0409 Barbara Knoll,Lake Charles,Hawaii,3957,001-728-692-0534x22718,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG418507,ACUALL,myAPP,33869,"Logan, Silva and Farmer",977 Andrews Harbor,Lake Charles,Oregon,31365,001-903-985-0832x132,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG940678,ACUALL,myAPP,33869,Robinson and Sons,350 Debra Course Suite 727,Lake Charles,Kansas,29348,3549328935,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG218094,ACUALL,myAPP,33869,Ballard-Dunlap,21717 Abigail Heights Suite 347,Lake Charles,Illinois,57879,420.801.8862x451,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG884036,ACUALL,myAPP,33869,Barnes LLC,3403 Emily Plains Suite 622,Lake Charles,Delaware,36900,+1-793-823-7936x50157,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG955082,ACUALL,myAPP,33869,Williams LLC,82699 Krause Extension,Lake Charles,New Jersey,65608,001-831-820-0147x5075,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG743358,ACUALL,myAPP,33869,Thomas PLC,85993 Kirk Neck Suite 778,Lake Charles,Wyoming,94013,620-228-1242x43290,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG170576,ACUALL,myAPP,33869,Kelly Ltd,378 Jose Roads Apt. 467,Lake Charles,Arizona,56264,397-551-5060x85687,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG330191,ACUALL,myAPP,33869,Lawrence-Cruz,042 Johnson Drive,Lake Charles,Louisiana,34827,+1-783-655-5312x792,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG137022,ACUALL,myAPP,33869,"Morgan, Taylor and Fox",303 Robert Drive Suite 938,Lake Charles,Mississippi,99111,8513901559,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG570876,ACUALL,myAPP,33869,"Orr, Mclaughlin and Taylor",25198 Meghan Prairie Apt. 490,Lake Charles,Nevada,71304,354.786.1164x419,1,,,,3,33869,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG590265,myAPP,myAPP,34468,Ali-Ray,4155 Ramirez Meadow,Hicksville,Oregon,55309,(625)921-2033,1,,,,3,34468,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG818729,myAPP,myAPP,34468,Glass Inc,7659 Cynthia Manor Apt. 046,Hicksville,Minnesota,44402,(408)824-6256,1,,,,3,34468,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG298759,myAPP,myAPP,20941,"Thomas, Phillips and Payne",424 Kimberly Canyon Apt. 097,Morganton,Utah,82152,232-709-8754,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG035129,myAPP,myAPP,20941,"Reed, Alexander and Ballard",080 Gomez Junction Apt. 501,Morganton,Rhode Island,69519,710.693.9631,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG389802,myAPP,myAPP,20941,Ruiz-Robinson,1456 Michelle Walks,Morganton,Minnesota,94557,430.864.3348,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG143080,myAPP,myAPP,20941,Anderson LLC,51087 Crystal Creek Suite 329,Morganton,New York,12474,(647)678-3559,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG375928,myAPP,myAPP,20941,Brooks-Luna,5944 Wilkins Ford Apt. 216,Morganton,California,43830,953.803.4504,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG553999,myAPP,myAPP,20941,"Thompson, Johnson and Harris",16284 Dixon Valleys Suite 421,Morganton,Maryland,57405,850.996.7594x5924,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG196866,myAPP,myAPP,20941,"Thompson, Johnson and Phillips",964 Turner Station Apt. 721,Morganton,Maine,29636,220.282.7696x425,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG727789,myAPP,myAPP,20941,"Ross, Cruz and Rodriguez",1372 Smith Well Apt. 869,Morganton,Rhode Island,59391,4733193840,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG247979,myAPP,myAPP,20941,Fitzpatrick-Hayes,465 Laura Walks,Morganton,South Carolina,28396,(446)605-3807,1,,,,3,20941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG719868,GPO,KEPLR,37149,"King, Yang and Reed",0704 Joshua Plain Suite 219,Lewistown,Colorado,60624,001-400-881-5219,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG812114,GPO,KEPLR,37149,Hall Group,4497 Scott Lights Suite 144,Lewistown,Rhode Island,45313,+1-321-914-2248x382,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG779844,GPO,KEPLR,37149,Clarke-Mendoza,7858 Molina Trail Apt. 492,Lewistown,California,51721,(798)963-9804x012,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG644597,GPO,KEPLR,37149,Cardenas-Marquez,5576 Christian Way,Lewistown,Ohio,92216,969-661-4600,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG815008,GPO,KEPLR,37149,Martin PLC,76210 Cassidy Rue Apt. 139,Lewistown,Idaho,73332,6647892941,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG461000,GPO,KEPLR,37149,"Johnston, Barker and Graves",8623 Brown Greens,Lewistown,Arizona,8013,632.255.2807x6265,0,,,,3,37149,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG590265,myAPP,myAPP,32525,Ali-Ray,4155 Ramirez Meadow,Hicksville,Oregon,55309,(625)921-2033,0,,,,3,32525,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG818729,myAPP,myAPP,32525,Glass Inc,7659 Cynthia Manor Apt. 046,Hicksville,Minnesota,44402,(408)824-6256,0,,,,3,32525,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG978239,myAPP,PECAA,47694,Barker-Brooks,09857 Davies Plaza,Williamsport,South Carolina,63790,+1-526-316-3329x98487,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG792199,myAPP,PECAA,47694,Cox Group,012 Shields Ramp Suite 467,Williamsport,Illinois,83212,340-424-0098x58076,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG552004,myAPP,PECAA,47694,Anderson-Lang,67030 Lisa Mount Apt. 763,Williamsport,Kentucky,69242,813.761.4293x489,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG685737,myAPP,PECAA,47694,"West, Aguirre and Jackson",8450 Walters Road,Williamsport,Minnesota,82102,(448)337-6707x792,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG648741,myAPP,PECAA,47694,Henderson PLC,2604 Kristi Flat Suite 178,Williamsport,Michigan,71542,(216)896-2019,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG292714,myAPP,PECAA,47694,Ferguson-Hunter,866 Christine Via Apt. 638,Williamsport,Arkansas,18024,(496)211-4125x85460,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG351465,myAPP,PECAA,47694,"Key, Wade and Oneill",281 Nicholas Lake Suite 402,Williamsport,Alaska,42281,562.822.7010x459,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG181788,myAPP,PECAA,47694,"Pierce, Johnson and Brooks",50803 Mills Creek Suite 004,Williamsport,North Carolina,92760,(691)758-2932x414,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG220846,myAPP,PECAA,47694,Thomas Ltd,18786 Joseph Lodge Apt. 818,Williamsport,Kansas,64082,(628)379-2741x1226,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG938380,myAPP,PECAA,47694,"Camacho, Olson and Simpson",731 Ford Flats Apt. 531,Williamsport,Ohio,40524,001-830-213-0606,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG148022,myAPP,PECAA,47694,Haley PLC,1490 Vicki Mountains Suite 857,Williamsport,Utah,50114,225-344-7781x39904,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG381795,myAPP,PECAA,47694,"Chambers, Malone and Hernandez",4382 Haley Isle,Williamsport,Illinois,18887,703-709-6295x69955,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG886288,myAPP,PECAA,47694,Douglas Ltd,7031 Maria Spur,Williamsport,New Hampshire,58197,548-417-2185x6928,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG312172,myAPP,PECAA,47694,Rios-Davis,6084 George Plain,Williamsport,Louisiana,97579,980-284-6515x4578,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG043943,myAPP,PECAA,47694,Macdonald PLC,825 Kathleen Gateway,Williamsport,South Dakota,95932,848-485-5866,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG080202,myAPP,PECAA,47694,Navarro LLC,1827 Park Mall,Williamsport,Michigan,6646,861.989.1939x5142,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG664517,myAPP,PECAA,47694,"Carr, Stevens and Davis",13157 Curry Station,Williamsport,Kansas,14711,(705)279-1863,1,Preferred,7/7/2020,7,3,47694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG170573,myAPP,PECAA,47043,Richards Group,3340 Michael Station Apt. 788,Kerrville,Louisiana,63121,232.462.6170x174,1,,,,3,47043,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG404413,GPO,ACUALL,53733,Scott LLC,997 Greene Forge,Williamston,Montana,64278,442.454.5405x0092,0,,,,3,53733,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG054903,GPO,ACUALL,53733,Mckinney Ltd,911 Green Drives Suite 851,Williamston,New Jersey,89725,902.255.4021x6778,0,,,,3,53733,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG561239,GPO,ACUALL,53733,"Gonzales, Lang and Strickland",90609 Christina Drive,Williamston,Kansas,20791,001-275-626-6011x5329,0,,,,3,53733,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG750779,GPO,ACUALL,53733,"Morales, Flynn and Todd",1767 Brandon Dale Apt. 447,Williamston,Maryland,92455,001-411-397-6854x1065,0,,,,3,53733,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
